tconst,language,title type,primary title,original title,isAdult,start year,end year,runtime minutes,genres,averageRating,numVotes
tt0192669,English,movie,Teenage Space Vampires,Teenage Space Vampires,0,1999,\N,90,"Action,Sci-Fi",2.7,632
tt0192701,English,movie,Turbulence 2: Fear of Flying,Turbulence 2: Fear of Flying,0,1999,\N,101,"Action,Thriller",4.2,2265
tt0192719,English,movie,No Alibi,No Alibi,0,2000,\N,90,"Crime,Drama,Mystery",4.7,679
tt0192731,English,movie,Urban Legends: Final Cut,Urban Legends: Final Cut,0,2000,\N,97,"Horror,Mystery",4.3,18127
tt0192748,English,movie,The Vigilantes Ride,The Vigilantes Ride,0,1943,\N,56,"Action,Music,Romance",5.3,21
tt0192766,English,movie,A Wake in Providence,A Wake in Providence,0,1999,\N,92,Comedy,5.4,383
tt0192767,English,movie,A Walk in the Park,A Walk in the Park,0,1999,\N,85,"Comedy,Romance",5.8,101
tt0192788,English,movie,Where the Red Fern Grows,Where the Red Fern Grows,0,2003,\N,86,"Drama,Family",6.3,1296
tt0192792,English,movie,The White Pony,The White Pony,0,1999,\N,93,"Family,Fantasy",5.3,221
tt0192796,English,movie,Wild Gypsies,Wild Gypsies,0,1969,\N,85,Drama,3.4,35
tt0192803,English,movie,Willy McBean and His Magic Machine,Willy McBean and His Magic Machine,0,1965,\N,94,"Adventure,Animation,Family",5.9,142
tt0192912,English,movie,Married 2 Malcolm,Married 2 Malcolm,0,2000,\N,76,Comedy,4.2,121
tt0192947,English,movie,12,12,0,2003,\N,124,"Comedy,Music",7.9,50
tt0192949,English,movie,Stardom,Stardom,0,2000,\N,100,"Comedy,Drama",5.7,1764
tt0192962,English,movie,Airboss,Airboss,0,1997,\N,90,"Action,Adventure",2.6,173
tt0193011,English,movie,Black Ball,Black Ball,0,2003,\N,80,Drama,5.2,51
tt0193082,English,movie,Deceptions,Deceptions,0,1992,\N,120,Thriller,7,59
tt0193104,English,movie,Dirtymouth,Dirtymouth,0,1970,\N,102,"Biography,Drama",5.2,18
tt0193135,English,movie,Enemies of Laughter,Enemies of Laughter,0,2000,\N,90,"Comedy,Romance",5.5,196
tt0193159,English,movie,Le feu sacré,Le feu sacr√©,0,1971,\N,96,Drama,5.6,11
tt0193173,English,movie,Four Winds Island,Four Winds Island,0,1961,\N,113,Family,8.7,19
tt0193174,English,movie,Foursome,Foursome,0,1971,\N,79,Comedy,3.4,21
tt0193177,English,movie,Friction,Friction,0,1997,\N,86,Drama,6,7
tt0193198,English,movie,A Good Dissonance Like a Man,A Good Dissonance Like a Man,0,1977,\N,60,"Biography,Drama,Music",8.2,9
tt0193318,English,movie,Merlin: The Return,Merlin: The Return,0,2000,\N,90,"Adventure,Family,Fantasy",3.1,755
tt0193364,English,movie,The Order,The Order,0,2001,\N,89,"Action,Adventure,Comedy",4.6,8807
tt0193410,English,movie,Per questa notte,Per questa notte,0,1977,\N,100,Drama,6.7,11
tt0193414,English,movie,Pericolo negli abissi,Pericolo negli abissi,0,1977,\N,97,"Documentary,Horror",5.9,18
tt0193437,English,movie,The Protector,The Protector,0,1998,\N,83,Action,5.4,129
tt0193481,English,movie,Sam Fuller and the Big Red One,Sam Fuller and the Big Red One,0,1979,\N,77,Documentary,6,39
tt0193535,English,movie,Suckerfish,Suckerfish,0,1999,\N,88,Comedy,6.7,31
tt0193545,English,movie,Looking for Leonard,Looking for Leonard,0,2002,\N,87,"Comedy,Crime,Drama",5.7,193
tt0193555,English,movie,The Diary of the Hurdy-Gurdy Man,A teker√∂lantos napl√≥ja,0,1999,\N,129,Drama,7.6,31
tt0193560,English,movie,Texas Rangers,Texas Rangers,0,2001,\N,90,"Action,Adventure,Drama",5.2,6140
tt0193577,English,movie,Man with Two Faces,Troubled Waters,0,1964,\N,74,"Crime,Drama",7,12
tt0193613,English,movie,Voyeur,Voyeur,0,1999,\N,92,Drama,5.1,133
tt0193647,English,movie,You Are Not I,You Are Not I,0,1981,\N,50,Drama,6.6,344
tt0193701,English,movie,Accelerator,Accelerator,0,2000,\N,86,"Action,Comedy",6.2,496
tt0193706,English,movie,Afraid of Everything,Afraid of Everything,0,1999,\N,80,Drama,7,77
tt0193720,English,movie,Anne Devlin,Anne Devlin,0,1984,\N,121,Drama,7.6,27
tt0193738,English,movie,'B' Girl Rhapsody,'B' Girl Rhapsody,0,1952,\N,76,Drama,5.4,35
tt0193774,English,movie,Blink of an Eye,Blink of an Eye,0,1999,\N,97,"Crime,Drama,Thriller",5.4,142
tt0193837,English,movie,The Corndog Man,The Corndog Man,0,1999,\N,83,Drama,7.1,766
tt0193854,English,movie,A Shot at Glory,A Shot at Glory,0,2000,\N,114,"Drama,Sport",6.2,2361
tt0193855,English,movie,Da lao qian,Da lao qian,0,1975,\N,85,"Action,Thriller",7.3,17
tt0193859,English,movie,Dangerous Curves,Dangerous Curves,0,2000,\N,86,"Crime,Thriller",4.4,91
tt0193866,English,movie,Death Junction,Death Junction,0,1994,\N,89,"Action,Crime,Thriller",5.3,20
tt0193924,English,movie,Expect to Die,Expect to Die,0,1997,\N,88,"Action,Crime,Sci-Fi",3.7,198
tt0193947,English,movie,The First Men in the Moon,The First Men in the Moon,0,1919,\N,50,Fantasy,6.8,53
tt0193949,English,movie,Five on a Treasure Island,Five on a Treasure Island,0,1957,\N,122,"Adventure,Family",7.1,89
tt0193957,English,movie,45 Calibre Echo,45 Calibre Echo,0,1932,\N,60,Western,5.2,28
tt0193971,English,movie,The Haunting of Hell House,The Haunting of Hell House,0,1999,\N,90,"Horror,Thriller",4.3,576
tt0193995,English,movie,Hansel and Gretel,Hansel and Gretel,0,1954,\N,72,"Adventure,Animation,Family",6.5,270
tt0193997,English,movie,Hard,Hard,0,1998,\N,102,"Crime,Drama,Thriller",5.8,521
tt0194031,English,movie,"How I Worked Under Stalin, or Songs of the Oligarchs","Ya sluzhil v apparate Stalina, ili Pesni oligarkhov",0,1990,\N,67,Documentary,5.8,21
tt0194102,English,movie,Lawless Valley,Lawless Valley,0,1932,\N,55,Western,3.7,26
tt0194109,English,movie,Life Tastes Good,Life Tastes Good,0,1999,\N,88,"Crime,Drama",5.2,170
tt0194115,English,movie,Isle of Levant,Lockender S√ºden,0,1956,\N,71,Documentary,5.1,19
tt0194119,English,movie,Los Enchiladas!,Los Enchiladas!,0,1999,\N,75,Comedy,5.8,363
tt0194123,English,movie,"Love, Swedish Style","Love, Swedish Style",0,1972,\N,83,"Comedy,Drama",5.7,16
tt0194143,English,movie,Meet Prince Charming,Meet Prince Charming,0,2002,\N,94,"Drama,Romance",4.9,761
tt0194146,English,movie,Mel,Mel,0,1998,\N,97,"Family,Fantasy",3.9,268
tt0194196,English,movie,Nadie escuchaba,Nadie escuchaba,0,1987,\N,117,Documentary,8.1,85
tt0194218,English,movie,Panic,Panic,0,2000,\N,88,"Comedy,Crime,Drama",6.7,8754
tt0194322,English,movie,Rumi: Poet of the Heart,Rumi: Poet of the Heart,0,1998,\N,58,Documentary,7.9,35
tt0194350,English,movie,A Sense of Freedom,A Sense of Freedom,0,1981,\N,81,"Crime,Drama,Thriller",7,573
tt0194368,English,movie,Chain of Fools,Chain of Fools,0,2000,\N,98,"Comedy,Crime",6,4155
tt0194391,English,movie,Sombrero,Sombrero,0,1959,\N,68,Family,6.2,25
tt0194410,English,movie,The Stray,The Stray,0,2000,\N,90,Thriller,4.2,433
tt0194423,English,movie,Syberyjska lekcja,Syberyjska lekcja,0,1998,\N,58,Documentary,7.6,55
tt0194433,English,movie,Triangle,Tatsulok,0,1998,\N,95,Drama,7.5,40
tt0194519,English,movie,We Married Margo,We Married Margo,0,2000,\N,85,Comedy,6.8,372
tt0194530,English,movie,Whatever Happened to Harold Smith?,Whatever Happened to Harold Smith?,0,1999,\N,95,Comedy,6.4,1253
tt0194553,English,movie,World of Comedy,World of Comedy,0,1962,\N,94,"Comedy,Documentary",7.1,233
tt0194664,English,movie,Angels,Angels,0,1976,\N,90,"Comedy,Fantasy",3.7,80
tt0194704,English,movie,Birds of Passage,Birds of Passage,0,2001,\N,115,"Action,Adventure,Crime",7,40
tt0194710,English,movie,Bobby G. Can't Swim,Bobby G. Can't Swim,0,1999,\N,89,Drama,6.4,389
tt0194722,English,movie,Bridge of Dragons,Bridge of Dragons,0,1999,\N,92,"Action,Romance,Sci-Fi",4.6,2874
tt0194727,English,movie,First Action Hero,Il burattinaio,0,1994,\N,105,"Action,Crime,Drama",5,77
tt0194773,English,movie,Corrupt,Corrupt,0,1999,\N,69,"Action,Crime,Drama",2.6,1237
tt0194800,English,movie,Operation Delta Force 4: Deep Fault,Operation Delta Force 4: Deep Fault,0,1999,\N,96,Action,3.8,406
tt0194860,English,movie,The Eye of Envy,The Eye of Envy,0,1917,\N,73,Drama,6.3,29
tt0194879,English,movie,The Fiend of Dope Island,The Fiend of Dope Island,0,1960,\N,76,"Adventure,Crime,Drama",5.4,90
tt0194889,English,movie,The Fires of Youth,The Fires of Youth,0,1917,\N,52,Drama,6.6,40
tt0194894,English,movie,Four Corners,Four Corners,0,1998,\N,80,Documentary,7.2,83
tt0194906,English,movie,Funny Side of Life,Funny Side of Life,0,1963,\N,121,"Comedy,Documentary,Family",6.8,72
tt0194949,English,movie,The Horror,The Horror,0,1932,\N,70,"Drama,Horror",4,21
tt0194966,English,movie,In der Fremde,In der Fremde,0,1968,\N,77,Documentary,7.7,11
tt0194988,English,movie,John Cage,John Cage,0,1966,\N,56,Documentary,6.2,7
tt0195039,English,movie,Magic Christmas Tree,Magic Christmas Tree,0,1964,\N,60,"Family,Fantasy",2.4,307
tt0195101,English,movie,Nudes of All Nations,Nudes of the World,0,1962,\N,65,Drama,5.3,41
tt0195184,English,movie,Il primo premio si chiama Irene,Il primo premio si chiama Irene,0,1969,\N,97,Documentary,6.6,6
tt0195228,English,movie,Soft Self-Portrait of Salvador Dali,Salvador Dal√≠,0,1970,\N,55,"Biography,Documentary",7.9,136
tt0195233,English,movie,Savage Gold,Savage Gold,0,1933,\N,67,Adventure,2.1,13
tt0195234,English,movie,Saving Grace,Saving Grace,0,2000,\N,93,"Comedy,Crime",6.9,18804
tt0195280,English,movie,Snake Skin Jacket,Snake Skin Jacket,0,1997,\N,91,"Drama,Thriller",5.2,32
tt0195308,English,movie,Starforce,Starforce,0,2000,\N,93,"Action,Sci-Fi,Thriller",4.4,381
tt0195341,English,movie,Three Hats for Lisa,Three Hats for Lisa,0,1965,\N,99,"Comedy,Musical",5.3,176
tt0195343,English,movie,Thunder in Dixie,Thunder in Dixie,0,1964,\N,73,"Action,Drama",5.6,63
tt0195375,English,movie,The Usual Children,The Usual Children,0,1997,\N,92,"Adventure,Family,Fantasy",4.3,32
tt0195376,English,movie,Utopia,Utopia,0,1998,\N,93,Documentary,6.3,45
tt0195379,English,movie,Velvet Smooth,Velvet Smooth,0,1976,\N,93,"Crime,Drama,Mystery",3.3,296
tt0195393,English,movie,Harold Robbins' Body Parts,Vital Parts,0,2001,\N,87,"Action,Crime,Thriller",4.9,127
tt0195398,English,movie,Walk a Crooked Path,Walk a Crooked Path,0,1969,\N,88,"Crime,Drama",6.4,24
tt0195537,English,movie,The Awakening of Annie,The Awakening of Annie,0,1975,\N,106,Drama,4.2,108
tt0195557,English,movie,Bim,Bim,0,1974,\N,100,Drama,7.7,38
tt0195567,English,movie,Buffalo Heart,Buffalo Heart,0,1996,\N,77,"Action,Crime,Western",7.4,16
tt0195593,English,movie,Chapter Zero,Chapter Zero,0,1999,\N,104,Comedy,5.2,209
tt0195616,English,movie,Crisis,Crisis,0,1939,\N,95,"Documentary,War",7.3,48
tt0195618,English,movie,Crossroads to Crime,Crossroads to Crime,0,1960,\N,57,Crime,5.3,116
tt0195619,English,movie,The Cuckoo Patrol,The Cuckoo Patrol,0,1967,\N,76,"Comedy,Musical",3.9,110
tt0195626,English,movie,Dandy,Dandy,0,1970,\N,82,Drama,5.6,22
tt0195630,English,movie,Dead Silent,Dead Silent,0,1999,\N,95,Thriller,4.8,336
tt0195631,English,movie,Alone with a Stranger,Alone with a Stranger,0,2000,\N,90,"Drama,Thriller",4.9,374
tt0195644,English,movie,"Dick Deadeye, or Duty Done","Dick Deadeye, or Duty Done",0,1975,\N,81,"Animation,Comedy,Musical",6.7,85
tt0195680,English,movie,The Embalmer,The Embalmer,0,1996,\N,85,Horror,3.7,106
tt0195685,English,movie,Erin Brockovich,Erin Brockovich,0,2000,\N,131,"Biography,Drama",7.4,203945
tt0195686,English,movie,"Eros, O Basileus","Eros, O Basileus",0,1967,\N,45,Drama,8.4,7
tt0195714,English,movie,Final Destination,Final Destination,0,2000,\N,98,"Horror,Thriller",6.7,262306
tt0195748,English,movie,Girdle of Gold,Girdle of Gold,0,1952,\N,66,Comedy,5.3,68
tt0195778,English,movie,Here on Earth,Here on Earth,0,2000,\N,96,"Drama,Romance",5.1,8725
tt0195794,English,movie,Home Remedy,Home Remedy,0,1987,\N,90,Comedy,6.9,12
tt0195814,English,movie,Hyderabad Blues,Hyderabad Blues,0,1998,\N,85,"Comedy,Drama,Romance",7.2,937
tt0195819,English,movie,I'm a Stranger,I'm a Stranger,0,1952,\N,60,"Comedy,Drama",5.9,58
tt0195822,English,movie,Illustrious Energy,Illustrious Energy,0,1988,\N,96,History,7.9,57
tt0195825,English,movie,In Search of Bigfoot,In Search of Bigfoot,0,1976,\N,75,Documentary,5.3,98
tt0195853,English,movie,The Jungle Princess,The Jungle Princess,0,1920,\N,52,Adventure,3.9,46
tt0195857,English,movie,Kin,Kin,0,2000,\N,89,Drama,5.1,152
tt0195876,English,movie,Let's Get Married,Let's Get Married,0,1960,\N,91,"Comedy,Drama",7.9,16
tt0195882,English,movie,Lights Out in Europe,Lights Out in Europe,0,1940,\N,66,"Documentary,War",7.8,15
tt0195884,English,movie,Little Big Shot,Little Big Shot,0,1952,\N,90,"Comedy,Crime",5.1,14
tt0195898,English,movie,The Madame Gambles,Madame Louise,0,1951,\N,80,Comedy,5.3,52
tt0195909,English,movie,Meeting People Is Easy,Meeting People Is Easy,0,1998,\N,99,"Documentary,Music",7.5,3220
tt0195927,English,movie,Mr. Walkie Talkie,Mr. Walkie Talkie,0,1952,\N,65,"Action,Comedy,War",5.7,73
tt0195938,English,movie,Nazis: The Occult Conspiracy,Nazis: The Occult Conspiracy,0,1998,\N,104,Documentary,7.2,262
tt0195944,English,movie,Newsbreak,Newsbreak,0,2000,\N,94,"Action,Drama",4.2,146
tt0195945,English,movie,Next Friday,Next Friday,0,2000,\N,98,Comedy,6.1,42014
tt0195968,English,movie,The Orchard End Murder,The Orchard End Murder,0,1981,\N,48,"Drama,Thriller",5.9,182
tt0195994,English,movie,Pirates of the Plain,Pirates of the Plain,0,1999,\N,93,"Adventure,Family,Fantasy",5.8,478
tt0196000,English,movie,Plutonium Baby,Plutonium Baby,0,1987,\N,85,Horror,2.7,253
tt0196002,English,movie,Pop and Me,Pop & Me,0,1999,\N,91,Documentary,6.3,162
tt0196020,English,movie,Il profeta del gol,Il profeta del gol,0,1976,\N,110,"Documentary,Sport",7,120
tt0196057,English,movie,Robinson Crusoe,Robinson Crusoe,0,1927,\N,65,Adventure,5.9,60
tt0196068,English,movie,Sam the Man,Sam the Man,0,2001,\N,87,"Comedy,Drama,Romance",5,229
tt0196077,English,movie,Two on the Tiles,Two on the Tiles,0,1951,\N,73,Comedy,4.6,51
tt0196079,English,movie,Secrets of a Windmill Girl,Secrets of a Windmill Girl,0,1966,\N,86,Drama,5.2,86
tt0196090,English,movie,7 Golden Women Against Two 07: Treasure Hunt,7 donne d'oro contro due 07,0,1966,\N,90,"Adventure,Comedy,Crime",3,54
tt0196106,English,movie,MVP: Most Valuable Primate,MVP: Most Valuable Primate,0,2000,\N,93,"Comedy,Family,Sport",4.1,2632
tt0196121,English,movie,Strange Weather,Strange Weather,0,1993,\N,50,Drama,6.6,24
tt0196137,English,movie,Take Me to Paris,Take Me to Paris,0,1951,\N,72,"Comedy,Crime",4.3,13
tt0196153,English,movie,Those People Next Door,Those People Next Door,0,1953,\N,78,Comedy,5.7,145
tt0196158,English,movie,Ticker,Ticker,0,2001,\N,92,"Action,Crime,Thriller",3.5,7565
tt0196182,English,movie,The Great Battle of the Volga,Velikaya bitva na Volge,0,1963,\N,75,"Documentary,War",6.6,45
tt0196185,English,movie,Vice Academy Part 6,Vice Academy Part 6,0,1998,\N,89,"Comedy,Crime",3.9,203
tt0196195,English,movie,Waiting for Fidel,Waiting for Fidel,0,1974,\N,58,Documentary,6.9,128
tt0196216,English,movie,Small Time Crooks,Small Time Crooks,0,2000,\N,94,"Comedy,Crime",6.7,39391
tt0196219,English,movie,The Wrecking Crew,The Wrecking Crew,0,2000,\N,80,"Action,Crime,Drama",2.2,1248
tt0196221,English,movie,Y2K,Y2K,0,1999,\N,106,"Action,Thriller",4.1,591
tt0196223,English,movie,The Right Temptation,The Right Temptation,0,2000,\N,95,"Drama,Romance,Thriller",5.3,1238
tt0196229,English,movie,Zoolander,Zoolander,0,2001,\N,90,Comedy,6.5,278827
tt0196343,English,movie,Abel Villarama: Armado,Abel Villarama: Armado,0,1999,\N,96,"Action,Crime",7.8,22
tt0196373,English,movie,The Best of Sex and Violence,The Best of Sex and Violence,0,1982,\N,76,"Comedy,Documentary,Horror",5.3,253
tt0196426,English,movie,"Canta y no llores, corazón","Canta y no llores, coraz√≥n",0,1925,\N,50,"Drama,Romance",5.4,16
tt0196474,English,movie,The $2 Haircut,La coupe √† 10 francs,0,1974,\N,106,Drama,7,35
tt0196482,English,movie,Danny,Danny,0,1979,\N,90,"Drama,Family",7.5,123
tt0196499,English,movie,Diaries Notes and Sketches,Diaries Notes and Sketches,0,1969,\N,177,Documentary,7.4,734
tt0196508,English,movie,Don't Blame the Stork,Don't Blame the Stork,0,1954,\N,80,Comedy,6.6,10
tt0196516,English,movie,The Duke,The Duke,0,1999,\N,88,"Comedy,Drama,Family",4.5,554
tt0196528,English,movie,"Eldridge Cleaver, Black Panther",Eldridge Cleaver,0,1970,\N,75,"Biography,Documentary",6.3,51
tt0196530,English,movie,Empire,Empire,0,1964,\N,485,Documentary,3.7,1374
tt0196570,English,movie,Forces' Sweetheart,Forces' Sweetheart,0,1953,\N,76,Comedy,4,56
tt0196588,English,movie,The Girl from S.I.N.,The Girl from S.I.N.,0,1966,\N,68,Comedy,5.1,92
tt0196592,English,movie,Gow the Head Hunter,Gow the Head Hunter,0,1928,\N,70,Documentary,6.4,40
tt0196596,English,movie,Grizzly Falls,Grizzly Falls,0,1999,\N,94,"Adventure,Drama",5.9,642
tt0196644,English,movie,Uncle Willie's Bicycle Shop,Isn't Life Wonderful!,0,1953,\N,83,"Comedy,Romance",5.9,126
tt0196648,English,movie,It's All Over Town,It's All Over Town,0,1964,\N,55,Musical,5.4,81
tt0196659,English,movie,Just Me and Mario,Just Me and Mario,0,1989,\N,52,Comedy,8.4,9
tt0196699,English,movie,The Lifestyle,The Lifestyle,0,1999,\N,78,Documentary,6.1,223
tt0196708,English,movie,Lockdown,Lockdown,0,2000,\N,105,"Drama,Thriller",6.2,2639
tt0196723,English,movie,Forever Lulu,Forever Lulu,0,2000,\N,99,"Drama,Romance",5.6,1406
tt0196732,English,movie,The Making of 'Silent Running',The Making of 'Silent Running',0,1974,\N,49,Documentary,7.6,82
tt0196771,English,movie,Murder in the Orient,Murder in the Orient,0,1974,\N,73,"Action,Adventure,Crime",4.2,50
tt0196775,English,movie,Mystery in the Mine,Mystery in the Mine,0,1959,\N,127,"Family,Mystery",6.5,24
tt0196815,English,movie,Other Men's Shoes,Other Men's Shoes,0,1920,\N,70,Drama,6.9,21
tt0196823,English,movie,Pacific Vibrations,Pacific Vibrations,0,1970,\N,92,"Documentary,Music,Sport",7.7,43
tt0196849,English,movie,Phantom Pain,Phantom Pain,0,1996,\N,83,Drama,5.4,15
tt0196857,English,movie,Play It to the Bone,Play It to the Bone,0,1999,\N,124,"Comedy,Drama,Sport",5.5,12124
tt0196866,English,movie,Poto and Cabengo,Poto and Cabengo,0,1979,\N,77,Documentary,7.1,401
tt0196927,English,movie,Scardanelli,Scardanelli,0,2003,\N,112,Drama,6.8,14
tt0196951,English,movie,The Shower,The Shower,0,1992,\N,82,Comedy,6,32
tt0196965,English,movie,Souls in Pawn,Souls in Pawn,0,1940,\N,62,"Crime,Drama",5.9,14
tt0197011,English,movie,The Teenagers,Les teenagers,0,1968,\N,90,Documentary,6.2,6
tt0197072,English,movie,Escape Under Pressure,Under Pressure,0,2000,\N,94,"Action,Drama,Thriller",3.8,644
tt0197094,English,movie,What Becomes of the Broken Hearted?,What Becomes of the Broken Hearted?,0,1999,\N,108,"Crime,Drama,Thriller",6.3,3658
tt0197096,English,movie,What's Cooking?,What's Cooking?,0,2000,\N,109,"Comedy,Drama,Romance",6.8,2817
tt0197229,English,movie,America at the Movies,America at the Movies,0,1976,\N,116,Documentary,7.1,169
tt0197254,English,movie,Yearning for Love,Atemlos vor Liebe,0,1970,\N,102,"Comedy,Crime,Drama",6.9,21
tt0197256,English,movie,The Atrocity Exhibition,The Atrocity Exhibition,0,1998,\N,102,"Drama,Horror",5.6,411
tt0197272,English,movie,Barocco,Barocco,0,1991,\N,94,"Drama,Romance",6.1,20
tt0197299,English,movie,Black Sea Raid,Black Sea Raid,0,2000,\N,82,"Action,Drama",3.7,119
tt0197311,English,movie,Boesman and Lena,Boesman and Lena,0,2000,\N,90,Drama,5.7,277
tt0197313,English,movie,Bought & Sold,Bought & Sold,0,1988,\N,76,Drama,7.4,6
tt0197324,English,movie,Brutal Ardor,Brutal Ardor,0,1986,\N,46,Drama,7.6,6
tt0301254,English,movie,Visions of Sugarplums,Visions of Sugarplums,0,2001,\N,78,Comedy,2.5,177
tt0337960,English,movie,Danny Deckchair,Danny Deckchair,0,2003,\N,100,"Comedy,Romance",6.7,5106
tt0374790,English,movie,Journey,Journey,0,2003,\N,98,Documentary,7.7,74
tt0374853,English,movie,Malice in Wonderland,Malice in Wonderland,0,2009,\N,87,"Adventure,Drama,Fantasy",5.8,3301
tt0374884,English,movie,Butterflies,Motyle,0,1973,\N,79,Drama,7.6,79
tt0374900,English,movie,Napoleon Dynamite,Napoleon Dynamite,0,2004,\N,96,Comedy,6.9,225475
tt0374923,English,movie,Preaching to the Choir,On the One,0,2005,\N,103,"Comedy,Drama,Musical",5.4,199
tt0374933,English,movie,Otaku Unite!,Otaku Unite!,0,2004,\N,70,Documentary,6.6,76
tt0375008,English,movie,Remedy,Remedy,0,2005,\N,82,"Crime,Drama",4.2,247
tt0375061,English,movie,Shrink Rap,Shrink Rap,0,2003,\N,80,Comedy,7.1,120
tt0375063,English,movie,Sideways,Sideways,0,2004,\N,127,"Comedy,Drama,Romance",7.5,194979
tt0375104,English,movie,Bobby Jones: Stroke of Genius,Bobby Jones: Stroke of Genius,0,2004,\N,123,"Biography,Drama,Romance",6.6,3970
tt0375145,English,movie,Tony & Tina's Wedding,Tony 'n' Tina's Wedding,0,2004,\N,110,Comedy,3.8,370
tt0375154,English,movie,Tristan + Isolde,Tristan + Isolde,0,2006,\N,125,"Action,Drama,Romance",6.8,53255
tt0375160,English,movie,Twisted Illusions 2,Twisted Illusions 2,0,2004,\N,102,"Horror,Thriller",3.3,81
